,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula,Left-Amygdala,Right-Amygdala,Left-Hippocampus,Right-Hippocampus
ctx-rh-isthmuscingulate,60.876925020897694,69.0724257573165,82.89752710425083,34.583232931581165,68.97825744392213,49.24428900898052,53.03772242470448,77.4919350642375,2.23606797749979,63.89053137985315,94.94817849753623,37.013511046643494,100.44401425669923,81.50460109711598,51.19570294468082,41.376321731154405,91.25787637239867,112.96902230257638,100.09495491781792,48.774993593028796,64.10148204214939,32.37282811247729,66.40783086353596,24.919871588754223,89.31965069345043,107.2706856508338,91.9565114605812,47.3392015141785,80.65977932030313,62.76145313805282,119.63695081370136,91.7551088495894,58.42944463196617,80.67837380611982,53.2634959423431,69.03622237637282,76.79192665899195,33.793490497431605,75.49834435270749,55.362442142665635,50.78385570237849,81.8413098624405,0.0,59.94997914928745,99.82985525382675,34.438350715445125,101.02474944289642,82.46211251235322,50.70502933634887,41.98809355043403,84.77027781009096,107.55928597754821,97.96938297243685,44.48595283907045,63.4428877022476,33.83784863137726,66.49060083951716,18.49324200890693,88.82004278314665,102.1665307231287,87.62419757121887,40.422765862815474,79.88116173416608,65.73431371817918,118.86547017532047,100.7620960480676,51.86520991955976,79.92496481075234,67.1863081289633,66.52818951391959,57.532599454570104,56.515484603779164
ctx-rh-lateraloccipital,103.86529738079028,118.98319209031165,141.9506956657839,43.79497688091638,99.498743710662,72.72551134230683,91.91844211038392,112.23635774560755,60.802960454241045,81.00617260431454,140.48835040671523,43.70354676682432,139.33054223679747,122.11879462228572,82.83115355951527,94.87887014504336,146.33523157462798,159.42396306703708,151.25144627407698,50.049975024968795,121.80722474467596,88.26097665446491,125.95237195067031,71.23903424387504,133.24413683160697,159.1257364476281,147.50593208410297,92.13576938409967,129.48358969382954,115.13904637437292,160.58331171077523,126.49505919204908,108.89444430272832,128.4172885557081,47.80167361086848,117.39676315810415,110.42191811411355,39.97499218261337,91.83681179135085,41.48493702538308,36.40054944640259,67.54257916307313,59.94997914928745,0.0,129.1665591397402,38.13135192987524,137.2807342637706,72.6773692424265,64.25729530566937,93.40770846134703,105.95281968876525,129.23234889144436,120.2746856158851,24.515301344262525,86.13361713059541,88.5945822271317,95.55626614722867,59.34644049983116,130.54118124178285,134.58826100369973,134.43213901444847,65.83312236253116,81.36952746575342,67.7421582177598,155.37374295549427,115.77132632910448,64.17164482853778,100.36931802099683,103.39245620450265,85.70880934886448,96.0937042682818,69.46941773183363
ctx-rh-lateralorbitofrontal,114.78675881825394,55.47071299343465,95.46727187890099,128.5379321445619,60.530983801686226,102.10288928331069,137.32079230764728,103.36827366266692,99.76472322419383,141.69685952765502,57.148373555159026,115.10864433221339,25.709920264364882,110.89183919477574,77.95511529078769,108.5080642164443,87.78382538941898,65.26867548832288,74.06078584514209,133.15029102484155,123.4382436686459,84.01190391843289,114.0,121.40428328522844,34.84250278036869,67.7126280689208,81.98780397107853,138.13399291991817,96.5090669315583,127.4401820463232,40.63249930782009,53.301031884945715,96.8607247546703,67.60917097554147,89.60468737739114,53.68426212587819,72.11795892841117,126.68859459319927,43.42810150121693,90.95603333479313,119.6202324023825,80.48602363143554,99.82985525382675,129.1665591397402,0.0,109.88175462741756,16.792855623746664,79.33473388119481,67.11929677819934,104.63746938836012,57.810033731178535,30.14962686336267,44.15880433163923,125.86103447850729,103.00970828033637,81.49233092751734,92.53647929330357,114.18406193510546,29.68164415931166,48.394214530251446,74.21590126111789,130.4530566909032,71.47726911403373,103.13583276436954,29.34280150224242,29.444863728670914,74.95331880577403,37.815340802378074,61.56297588648554,45.05552130427524,76.9285382676676,59.983331017875294
ctx-rh-lingual,66.19667665374146,94.51454914456292,110.80613701415639,25.41653005427767,68.60029154456998,35.93048844644336,61.065538563088104,74.95998932764064,33.95585369269929,51.30302135352264,108.37378188473447,8.94427190999916,114.10083259994205,84.10112960002381,48.36320915737499,75.59100475585703,111.74077143102244,127.41271522104849,117.71575935277315,26.551836094703507,91.40568910084318,64.48255578061404,96.17692030835673,50.049975024968795,108.45275469069469,129.34063553268942,121.35073135337916,71.02816342831905,92.02173656261873,81.29575634681062,135.1776608763445,95.77577981932593,71.63797875428926,94.15412895885129,52.94336596779619,94.27618999514141,101.33607452432722,23.40939982143925,73.76991256603196,37.376463182061514,52.46903848937962,72.49827584156743,34.438350715445125,38.13135192987524,109.88175462741756,0.0,114.64728518373211,79.30952023559341,45.617978911828175,76.03288762108144,100.41912168506553,118.15667564721005,111.96428001822724,19.313207915827967,86.49277426467485,65.33758489567853,91.59148432032315,43.726422218150894,107.12142642814275,122.16382443260362,116.81609478149832,61.318838867023565,84.21995013059554,77.36278174936577,133.60014970051492,102.43534546239398,60.663003552412405,89.61026726887941,70.80960386840192,67.63135367564367,60.4648658313239,55.46169849544819
ctx-rh-medialorbitofrontal,110.51696702316798,47.50789408087881,83.15046602394962,131.4610208388783,61.72519744804386,103.78342834961659,134.45073447177595,100.09495491781792,100.78194282707592,141.84498581197715,45.30205955583035,119.02940813093208,11.090536506409418,105.3612832116238,79.21489758877429,105.13800454640558,74.73954776421918,51.088159097779204,60.0416522091123,136.2827942184926,115.45994976614185,81.44937077718895,105.04284840006957,120.6358155772986,21.863211109075447,51.42956348249516,69.29646455628166,135.08885964430968,88.02272433866155,120.78493283518438,25.632011235952593,49.72926703662542,90.79647570252934,58.111960903070546,98.88882646689666,46.8187996428785,73.43704787094863,130.06152390311286,54.38749856354859,100.60318086422517,126.44761761298629,94.27618999514141,101.02474944289642,137.2807342637706,16.792855623746664,114.64728518373211,0.0,92.76852914647294,75.23961722390672,101.90682018393078,65.57438524302,42.2965719651132,53.14132102234569,131.42678570215435,106.40018796975878,79.1012010022604,94.89467845985885,115.41230437002807,18.627936010197157,49.51767361255979,67.512961718473,131.84839779079607,83.62415918859813,110.58480908334562,19.1049731745428,45.83666654546336,83.18653737234169,49.33558553417604,60.21627686929839,54.86346689738081,75.20638270785267,69.59885056522126
ctx-rh-middletemporal,128.00781226159597,93.52539762011173,135.49907748763457,97.05668446840743,87.4414089547967,97.73944955850733,132.6536844569347,125.65428763078481,83.64807230295268,129.37542270462347,118.39576259309283,88.05679985100527,99.76472322419383,137.09485767161362,87.29833904490967,104.76640682967036,137.8985134075056,133.99253710561644,133.90668392578468,105.23782589924595,139.1006829602213,87.40709353364863,135.06294828708576,104.44615837837216,97.0051545022222,132.28378585450298,126.64912159190051,127.31457104353767,133.7235955244997,140.49555153100044,118.35962149314267,104.81889142707053,120.22478945708326,116.33142309797469,32.93933818400121,89.78864070694021,73.27346040688948,93.24162160752032,55.02726596879042,45.880278987817846,64.33506042586733,16.792855623746664,82.46211251235322,72.6773692424265,79.33473388119481,79.30952023559341,92.76852914647294,0.0,49.345719165901315,99.25220400575496,51.24451190127583,67.05967491719595,59.84981202978001,84.303024856763,72.2841614740048,85.37564055396598,73.02739212103907,89.20762299265685,91.61331780914826,81.62107570964744,103.25696102442683,98.55962662266938,17.804493814764857,50.60632371551998,106.51291001564083,60.207972893961475,34.66987164671943,45.12205669071391,92.91931984253867,50.61620293937506,98.05100713404222,40.124805295477756
ctx-rh-parahippocampal,80.52949770115296,70.14271166700073,101.99509792141973,67.96322535018479,42.43819034784589,50.61620293937506,92.05433178292046,76.38062581571324,50.65570056765576,87.50428560933459,81.99363755804471,52.16320542297991,76.90253571892151,88.09086218218096,38.02630668366309,82.28608630868283,98.76740352970711,100.20479030465559,96.93296652842108,70.8801805866774,102.6352765865616,59.89156868875618,100.80178569846865,75.56454194925024,75.07995737878386,103.9038016628843,103.24243313676794,97.53973549277238,87.34414691323055,98.38699100999075,98.49873095629202,66.15134163416491,73.97972695272672,74.87322618933953,39.97499218261337,68.7386354243376,77.31752712031083,65.49045732013177,29.171904291629644,26.49528259898354,65.90902821313632,42.24926034855522,50.70502933634887,64.25729530566937,67.11929677819934,45.617978911828175,75.23961722390672,49.345719165901315,0.0,79.724525711979,66.79071791798619,74.95331880577403,72.86288492778748,60.4648658313239,79.5361553005927,58.70264048575669,78.54934754662193,65.70388116390082,72.01388754955533,86.3075894692929,94.26027795418386,84.1486779456457,52.478567053607705,69.12307863514182,93.73366524360391,56.83308895353129,37.749172176353746,48.28043081829324,47.67598976424087,22.64950330581225,49.68903299521938,12.206555615733702
ctx-rh-paracentral,84.2436941260294,57.51521537819362,66.89544080129826,70.39176088151227,93.40770846134703,86.91375035056306,74.3370701601832,104.27847332982968,43.01162633521314,98.2496819333274,100.23510662437587,78.7210264160726,102.22524150130437,103.32473082471591,82.15838362577492,7.681145747868608,88.19863944528849,114.49454135459908,99.39818911831343,87.840765023991,54.092513345194085,24.55605831561735,49.76946855251722,39.370039370059054,84.59905436823747,97.28309205612247,68.66585760041157,47.05316142407437,93.04300081145277,69.54135460285484,116.61046265237096,108.24047302187847,74.27651041883968,89.20762299265685,73.68853370776216,57.21013896155121,58.01723881744115,70.00714249274856,96.84523736353792,89.27485648266257,68.73136110975832,105.01904589168576,41.98809355043403,93.40770846134703,104.63746938836012,76.03288762108144,101.90682018393078,99.25220400575496,79.724525711979,0.0,79.65550828411052,108.28665661105249,94.19660291114536,82.68010643437755,47.30750469005948,25.80697580112788,46.411205543489174,37.8549864614954,84.95881355103778,89.56003573022959,60.73713855624086,42.1070065428546,89.3420393767682,67.21606950722423,115.85335558368605,114.04385121522334,64.66065264130884,85.901105930017,88.82004278314665,86.81589716175259,82.95179322956196,80.10617953691214
ctx-rh-parsopercularis,128.03905654135383,60.14149981501958,106.08487168300671,113.05750749065716,89.83317872590283,111.40466776576285,135.04443713089407,129.06974858579372,86.00581375697809,143.7358688706476,98.68878659705975,108.01851693112621,74.31688906298487,135.8712625980932,94.20721840708386,86.45229898620394,114.21908772179893,110.40833301884419,109.74971526158963,125.59060474414477,121.7004519301387,69.95712972957081,112.66765285564442,103.31021246711285,64.63745044476924,98.6154146165801,87.76103919165953,121.52777460317456,123.32072007574396,131.56367279762298,87.73254812211943,97.94386147176351,112.88932633336067,100.68266980965493,58.47221562417487,55.24490926773253,29.546573405388315,110.16351483136329,63.702433234531945,79.75587752636166,83.3606621854697,63.7808748764079,84.77027781009096,105.95281968876525,57.810033731178535,100.41912168506553,65.57438524302,51.24451190127583,66.79071791798619,79.65550828411052,0.0,39.8622628559895,20.09975124224178,109.51255635770723,54.78138369920935,67.05967491719595,45.221676218380054,90.8845421400141,59.21992907797171,33.34666400106613,57.77542730261716,98.812954616285,33.95585369269929,54.67174773134658,74.86654793697917,58.83026432033091,42.190046219457976,27.09243436828813,90.80748867797193,56.83308895353129,98.56977224281286,55.71355310873648
ctx-rh-parsorbitalis,135.66502865514016,67.54257916307313,113.14150432091665,135.9154148726332,83.55237878121723,119.0546093185812,152.48606493709516,127.7888884058391,108.11105401391663,157.44522857171634,85.49091530683245,124.96799590295109,53.16013544000805,135.83077707206124,97.02576977277738,113.81124724736128,111.89727431890377,93.34345183246653,100.40916292848975,143.58969322343438,138.55684753919599,92.00543462209176,128.59626744194406,129.0193783894497,54.433445601027316,89.20762299265685,94.19660291114536,147.15977711317723,122.05326705991938,145.41664278891878,63.166446789415026,82.06095295571457,118.56221995222593,94.22313940853383,84.17838202293983,63.85138996137829,62.03224967708329,133.34541611919025,55.50675634551167,93.57350052231668,114.95216396397242,73.35529974037323,107.55928597754821,129.23234889144436,30.14962686336267,118.15667564721005,42.2965719651132,67.05967491719595,74.95331880577403,108.28665661105249,39.8622628559895,0.0,21.0,131.04960892730662,93.4558719396486,89.10667763978185,83.03011501858829,118.69709347747316,48.14561246884289,34.88552708502482,74.03377607551839,131.27452151883853,56.32051136131489,91.30169768410661,46.647615158762406,33.61547262794322,69.40461079784254,29.478805945967352,85.62125904236635,54.945427471264615,99.04039579888602,64.22616289332565
ctx-rh-parstriangularis,133.96268137059664,61.91122676865643,108.8577052853862,127.00393694685216,88.75809822207775,117.9279441014724,145.8800877433243,130.88544609695916,98.87871358386495,153.44054223053305,92.57535633201742,119.23086848631104,63.33245613427605,138.03260484392808,97.87236586493657,100.46890066085126,113.11056537742175,102.04900783447137,105.09519494249011,137.45180973708568,130.7019510183379,81.40024569987489,120.68968472906042,117.80067911519016,57.56735185849702,92.46080250571049,88.60022573334675,135.69450983735487,124.11285187280163,139.87494414654827,74.43789357578571,91.7442096265481,117.25186565679883,98.29038610159185,73.1778655059028,57.3410847473258,43.32435804486894,124.27389106324787,61.237243569579455,89.15716460273958,101.13851887386922,70.02856560004639,97.96938297243685,120.2746856158851,44.15880433163923,111.96428001822724,53.14132102234569,59.84981202978001,72.86288492778748,94.19660291114536,20.09975124224178,21.0,0.0,123.03251602726817,74.38413809408563,78.41555968046137,63.75735251718032,106.50821564555478,51.487862647424,24.413111231467404,61.91930232165088,116.51609330903607,45.044422518220834,74.08778576796583,59.405386961116584,47.67598976424087,57.201398584300364,25.019992006393608,90.01111042532472,57.113921245174545,100.79682534683322,61.48170459575759
ctx-rh-pericalcarine,81.12336284942828,109.43491216243562,125.58264211267415,21.42428528562855,87.64131445842195,53.34791467339656,67.98529252713413,92.46621004453465,44.654227123532216,57.175169435691224,127.1988860014112,21.656407827707714,131.6282644419503,100.91580649234291,67.66091929614909,82.38325072488946,129.06974858579372,146.2087548678259,136.01470508735443,26.38181191654584,101.91172650877817,76.1774244773345,107.74506949276147,53.72150407425317,125.03199590504823,146.6015006744474,135.56917053666737,73.57988855658861,109.7679370308106,92.56349172324907,152.7023248022112,114.89125293076057,88.48163651289458,112.91589790636215,56.089214649520635,108.816359064251,109.93634521849451,18.24828759089466,89.32524839036273,45.0111097397076,45.34313619501854,78.41555968046137,44.48595283907045,24.515301344262525,125.86103447850729,19.313207915827967,131.42678570215435,84.303024856763,60.4648658313239,82.68010643437755,109.51255635770723,131.04960892730662,123.03251602726817,0.0,88.39683252243827,77.1621668954417,96.26006440887103,46.14108798023731,123.40988615179904,134.15289784421356,128.33160171991932,57.66281297335398,90.41017641836565,76.82447526667526,150.16657417681208,116.67904696216884,67.80117993073571,101.83810681665287,90.0499861188218,82.92767933567175,79.65550828411052,68.70953354520753
ctx-rh-postcentral,120.37856952132302,74.73954776421918,104.86658190291128,86.49277426467485,109.00917392586736,108.48963084092415,111.52578177264664,133.90294993016397,65.49809157525127,126.3210196285638,122.8383352215423,93.08598175880189,111.41813137905338,137.6880532217665,101.41991914806479,54.56189146281496,123.01625908797584,137.21151555172037,127.96093153771584,105.51777101512333,101.06433594498111,55.25395913416522,95.68176419778223,70.68238818828917,95.67131231461184,120.50726119201282,94.5568612000208,85.70880934886448,128.4562182223967,113.72774507568502,126.36455199145051,125.11594622589081,110.4943437466371,116.63618649458667,53.49766350038102,71.28113354878694,40.024992192379,83.8868285251028,94.89467845985885,82.40145629781065,51.710733895391584,83.98214095865859,63.4428877022476,86.13361713059541,103.00970828033637,86.49277426467485,106.40018796975878,72.2841614740048,79.5361553005927,47.30750469005948,54.78138369920935,93.4558719396486,74.38413809408563,88.39683252243827,0.0,53.94441583704471,14.696938456699069,57.59340239992772,92.91931984253867,76.89603370785778,66.9552089086428,54.120236510939236,60.21627686929839,28.39013913315678,118.71815362445628,104.72821969268837,45.44227107000705,71.64495795239188,108.02314566795395,84.74078120952154,106.98130677833394,74.35724578008521
ctx-rh-posteriorcingulate,71.11258679024411,38.44476557348217,57.905094767213704,68.18357573492314,68.4178339323893,69.8426803609369,72.49827584156743,85.00588214941364,34.23448553724738,90.95603333479313,77.2083972117023,68.62215385719105,78.90500617831546,86.1974477580398,59.84981202978001,28.0178514522438,71.89575787207477,92.84934033152847,79.7370679169983,81.57205403813245,56.05354582896607,3.0,50.24937810560445,45.05552130427524,63.20601237224193,79.91245209602819,59.74110812497538,58.88972745734183,74.97332859090625,65.95452979136459,95.1945376584182,82.90958931269651,57.73214009544424,66.73829485385434,63.54525946126902,38.379682124790975,51.96152422706632,67.47592163134935,72.83543093852057,73.86474125047755,69.81403870282824,89.0,33.83784863137726,88.5945822271317,81.49233092751734,65.33758489567853,79.1012010022604,85.37564055396598,58.70264048575669,25.80697580112788,67.05967491719595,89.10667763978185,78.41555968046137,77.1621668954417,53.94441583704471,0.0,49.53786430600334,41.6293165929973,63.35613624582863,75.76938695805846,54.59853477887479,56.04462507680822,76.26270385975047,67.08203932499369,94.678403028357,91.0494371207203,51.894122981316485,66.30987860040162,63.96092557178953,63.26926584053272,60.241181927316134,59.270566050949775
ctx-rh-precentral,119.31051923447488,63.48228099241551,96.21330469326995,93.74966666607408,104.20652570736632,109.38921336219582,114.39405578962571,131.232617896619,68.30812543175226,130.3572015655445,113.28325825116436,98.08669634563088,100.16985574512923,134.58826100369973,99.24716620639605,54.08326913195984,114.33722053644648,126.56618821786489,118.09318354587617,111.72287142747452,98.55962662266938,51.39066063011839,91.18662182579197,75.49834435270749,83.71977066380438,108.5080642164443,82.75868534480233,89.85543945694106,123.0,112.68540278137182,113.87712676389407,117.58401251870936,106.94391053257777,108.75660899458019,58.32666628567074,59.70762095411272,25.80697580112788,91.35097153287424,89.9833317898376,85.871997764114,63.166446789415026,85.09406559801923,66.49060083951716,95.55626614722867,92.53647929330357,91.59148432032315,94.89467845985885,73.02739212103907,78.54934754662193,46.411205543489174,45.221676218380054,83.03011501858829,63.75735251718032,96.26006440887103,14.696938456699069,49.53786430600334,0.0,63.8200595424354,80.9814793641114,63.41135544995076,53.018864567246254,63.72597586541927,58.60034129593445,37.603191353926334,106.12257064357233,97.28309205612247,45.92385001282014,63.694583757176716,102.66937225872184,80.0312438988674,103.34892355511015,72.3118247591637
ctx-rh-precuneus,73.71566997592845,79.75587752636166,91.40021881811882,33.61547262794322,87.39565206576354,64.95382975621992,56.43580423808985,93.9095309327014,20.024984394500787,70.71067811865476,111.18001888828766,46.04345773288535,115.52921708381824,96.56603957913983,69.53416426476987,37.17526059088221,104.2401074443038,128.6157066613561,114.70396680150168,53.1883445878888,67.07458535093602,39.92492955535426,70.35623639735144,16.881943016134134,102.57680049601859,119.82069938036582,99.44847912361456,39.153543900903784,95.72878355019456,68.9129886160802,133.9738780509096,109.7679370308106,72.91090453423274,97.02061636580135,57.436921923097515,79.3473376995095,79.63039620647382,32.802438933713454,91.29074432821763,65.58200972827838,43.87482193696061,90.64215354899729,18.49324200890693,59.34644049983116,114.18406193510546,43.726422218150894,115.41230437002807,89.20762299265685,65.70388116390082,37.8549864614954,90.8845421400141,118.69709347747316,106.50821564555478,46.14108798023731,57.59340239992772,41.6293165929973,63.8200595424354,0.0,101.99509792141973,110.0,92.22797840135064,22.090722034374522,85.95929269136641,61.97580172938467,132.51792331605563,115.0,58.034472514187634,90.91754506144565,85.49853799919622,81.81686867633104,75.68355171369801,70.11419257183242
ctx-rh-rostralanteriorcingulate,101.61200716450787,29.223278392404914,67.56478372643548,121.16517651536682,61.587336360651285,98.2242332624694,122.4499897917513,96.35351576356723,88.66791979064357,133.57769274845256,43.71586210976514,111.33283433021904,20.591260281974,99.80981915623332,74.77967638335967,88.14193099768123,64.59876159803684,51.894122981316485,54.092513345194085,128.00781226159597,99.6393496566492,65.70388116390082,88.48163651289458,106.49882628461216,6.4031242374328485,42.871902220452036,52.354560450833695,119.67455869983394,80.86408349817613,107.52674086012279,33.97057550292606,54.31390245600108,80.96295449154508,52.44044240850758,92.30384607371461,28.61817604250837,60.149812967290266,119.9458211026962,57.87054518492115,97.3139250056229,116.55899793666725,94.71536306217698,88.82004278314665,130.54118124178285,29.68164415931166,107.12142642814275,18.627936010197157,91.61331780914826,72.01388754955533,84.95881355103778,59.21992907797171,48.14561246884289,51.487862647424,123.40988615179904,92.91931984253867,63.35613624582863,80.9814793641114,101.99509792141973,0.0,43.116122274620196,50.60632371551998,117.48616939878498,80.58535847162312,100.7869039111729,31.464265445104548,56.05354582896607,75.49172140042907,47.92702786528704,58.111960903070546,55.0,70.22107945624305,66.83561924602779
ctx-rh-rostralmiddlefrontal,134.08206442324789,51.35172830587107,95.38343671728336,134.40982106974178,94.89994731294638,125.13592609638529,146.37281168304446,133.24788928909905,102.96115772464877,158.80806024884254,86.8234795432664,128.5457117137713,58.60887304837041,137.66989503882104,104.24490395218368,95.53009996854395,102.65476121447071,93.4558719396486,95.25229656024048,145.96232390586277,122.71511724314979,78.70196947980399,110.73391531053167,118.93275410920239,47.81213235152768,77.51773990513398,70.61161377563892,133.55523202031435,120.09995836801943,135.38463723776047,64.7533782902483,93.7923237797209,115.03043075638725,93.85627309881849,88.5607136375944,47.031904065219386,38.01315561749642,132.21195104830727,75.45859791965393,105.39924098398431,112.39661916623649,91.67333309092672,102.1665307231287,134.58826100369973,48.394214530251446,122.16382443260362,49.51767361255979,81.62107570964744,86.3075894692929,89.56003573022959,33.34666400106613,34.88552708502482,24.413111231467404,134.15289784421356,76.89603370785778,75.76938695805846,63.41135544995076,110.0,43.116122274620196,0.0,43.289721643826724,119.24764148611074,65.64297372910524,85.09406559801923,51.70106381884226,63.97655820689325,70.73895673530957,42.638011210655684,93.69098142297368,70.66823897621902,104.09610943738484,76.47221717722064
ctx-rh-superiorfrontal,116.49892703368559,34.19064199455752,63.45076831686122,121.79490958164057,98.40731680114035,118.76447280226525,123.5677951571525,124.37443467208203,88.30062287436029,144.31216164966833,83.3789937574207,121.35073135337916,70.63285354564121,124.02015965156633,101.45442326483355,65.46754921333164,81.8413098624405,90.2884267223657,82.80700453464067,135.69450983735487,89.3364427319557,56.72741841473134,75.84194090343416,96.55568341635825,50.57667446560717,64.47480127925948,37.33630940518894,104.86658190291128,104.10571550111935,107.68936809174804,76.2299153875957,99.34284070832683,97.0051545022222,84.6817571853584,95.60857702110204,31.843366656181317,35.05709628591621,120.62338081814819,93.24162160752032,113.44161493913951,108.63240768757728,112.47221879201993,87.62419757121887,134.43213901444847,74.21590126111789,116.81609478149832,67.512961718473,103.25696102442683,94.26027795418386,60.73713855624086,57.77542730261716,74.03377607551839,61.91930232165088,128.33160171991932,66.9552089086428,54.59853477887479,53.018864567246254,92.22797840135064,50.60632371551998,43.289721643826724,0.0,99.18669265581951,87.36704184073076,87.32124598286491,72.83543093852057,94.29209935090002,78.01281945936834,68.51277253184256,93.54143466934853,85.68547134724766,98.35649444749441,88.41945487278238
ctx-rh-superiorparietal,93.19871243745806,93.70699013414101,104.41264291262816,46.195237849804386,108.89444430272832,86.18004409374598,70.03570517957252,115.35597080342222,42.05948168962618,86.30179604156567,130.47573184312859,63.74950980203691,132.85706605220514,117.06835610018618,91.53687781435414,42.16633728461603,121.35073135337916,147.220922426128,132.75918047351755,67.47592163134935,77.5306391048081,54.53439281774392,80.8084154033477,29.68164415931166,118.26242006656214,135.2368293032634,110.1544370418187,42.2965719651132,115.6027681329474,83.09632964216891,150.38949431393138,130.70960178961604,92.84395510748128,116.93160394008115,66.53570470055908,92.82241108697835,84.69356528095862,45.2990066116245,109.62663909835054,80.67837380611982,43.18564576337837,102.41093691593686,40.422765862815474,65.83312236253116,130.4530566909032,61.318838867023565,131.84839779079607,98.55962662266938,84.1486779456457,42.1070065428546,98.812954616285,131.27452151883853,116.51609330903607,57.66281297335398,54.120236510939236,56.04462507680822,63.72597586541927,22.090722034374522,117.48616939878498,119.24764148611074,99.18669265581951,0.0,94.38749917229505,61.0,147.94931564559533,131.1678314221898,68.46897107449476,104.06728592598157,106.98598038995577,99.74968671630002,97.61147473529944,86.92525524840292
ctx-rh-superiortemporal,127.23600119463045,81.44937077718895,125.1119498689074,99.82484660644363,87.6184911990614,101.34100848126586,131.84839779079607,126.72016414130783,81.21576201698781,133.15029102484155,112.03774631792625,92.84934033152847,91.35644476444998,136.5942897781602,88.53247991556545,95.524865872714,129.9730741346068,126.74778104566565,126.15070352558483,110.39021695784459,131.78011989674314,78.61933604400383,126.17844506887855,100.96534058774823,86.08716512930368,121.4495780149112,113.33578428722325,122.71919165313956,130.09611831257686,136.27178724886528,108.74741376235114,102.6352765865616,116.94870670511924,110.9684639886486,35.185224171518364,77.25930364687478,56.462376853972415,96.21330469326995,56.04462507680822,55.49774770204643,65.46754921333164,32.7566787083184,79.88116173416608,81.36952746575342,71.47726911403373,84.21995013059554,83.62415918859813,17.804493814764857,52.478567053607705,89.3420393767682,33.95585369269929,56.32051136131489,45.044422518220834,90.41017641836565,60.21627686929839,76.26270385975047,58.60034129593445,85.95929269136641,80.58535847162312,65.64297372910524,87.36704184073076,94.38749917229505,0.0,43.31281565541543,96.35351576356723,57.94825277780168,28.231188426986208,34.307433596816885,91.58056562393574,49.90991885387112,97.43202758846806,41.48493702538308
ctx-rh-supramarginal,124.91997438360288,88.32893070789434,123.03251602726817,81.83520025025906,106.45656391223605,104.14413089560064,117.11532777565881,134.6773923121472,67.82329983125268,124.18131904598211,129.8712308403982,85.37564055396598,116.45600027478189,141.56977078458522,98.6610358753647,73.60027173862879,136.1506518530117,145.74292435655323,138.88844444373333,98.80283396745257,117.7030161040914,68.47627326307996,114.16216536138407,78.26876771739798,104.66613587975817,134.3354011420668,114.44212511134175,97.77525249264254,136.09188072769072,125.16389255691915,133.7385509118444,125.62643034011593,117.64777940955791,123.76590806841762,33.19638534539566,84.59905436823747,55.20869496736904,78.26237921249263,86.3075894692929,64.77653896280658,35.86084215408221,62.32976816898969,65.73431371817918,67.7421582177598,103.13583276436954,77.36278174936577,110.58480908334562,50.60632371551998,69.12307863514182,67.21606950722423,54.67174773134658,91.30169768410661,74.08778576796583,76.82447526667526,28.39013913315678,67.08203932499369,37.603191353926334,61.97580172938467,100.7869039111729,85.09406559801923,87.32124598286491,61.0,43.31281565541543,0.0,124.25779653607253,96.7574286553751,33.12099032335839,66.85057965343307,107.97684937059425,77.06490770772389,107.5220907534819,63.41135544995076
